306,25/4/2020,00:51:37,23.6,100.9,32.9,6.77409E-08,1.83531E-05,,265.518,0,0,0,0,0,212.04,0,197.265,0,0,355.256,0,830.607,0,619.93,602.844,440.003,0,276.056,934.731,646.604,378.99,245.105,616.152,794.466,792.651,771.324,540.037,1052.31,1128.524,604.186,687.949,1631.525,1697.576,1567.107,2175.537,1872.382,2094.15,3520.979,3212.571,3912.528,3033.535,3553.74,4217.834,2444.148,3715.835,4441.604,4096.464,3832.855,3780.284,3391.837,3642.293,3710.335,4795.778,4431.756,3671.258,4774.938,4268.398,3286.831,4327.766,3004.824,4331.768,4579.479,3802.256,3072.347,3281.194,3574.963,3784.499,3307.39,3596.202,2106.328,3235.999,2696.025,2271.774,2984.406,2266.129,1843.633,2008.877,1801.727,2210.647,2279.577,1860.594,1721.583,1421.932,1362.499,1456.71,903.512,667.085,758.09,513.275,434.509,264.908,538.5,362.948,553.607,281.557,381.972,97.193,98.956,0,204.076,0,0,0,0,0,114.166,115.783,0,0,0,300,4,50,1,3,0.332,0,10.12,9631.93,13.3,749.9,1,1.72,7.45,768.8,ON,104.227,125.622,104.28,94.746,1.857,2878.873,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
307,25/4/2020,00:57:07,23.5,100.8,32.9,6.7779E-08,1.83484E-05,,0,0,0,0,0,0,0,204.4,197.278,190.414,0,177.64,687.494,498.398,161.077,309.986,753.605,880.066,849.682,414.112,400.626,387.989,505.787,612.396,238.003,582.315,792.705,440.787,864.118,315.714,1333.801,704.931,1474.286,767.828,1792.007,2535.023,2402.513,1872.519,3054.178,3091.787,3212.782,3663.031,2705.775,4442.485,3342.66,3764.925,3961.806,2986.757,3987.476,4692.926,3737.005,4009.598,3436.36,4927.043,3949.573,3860.191,3131.142,3589.977,3055.454,3446.519,2942.065,3518.48,4098.232,3073.753,3564.438,3070.202,3421.011,2874.194,2593.255,2744.643,3109.264,2696.374,1995.054,2802.701,2670.15,3149.4,2758.687,1816.829,1664.159,1501.552,2121.257,1911.371,2480.957,1643.693,2290.792,1442.747,1133.07,903.575,1167.465,842.381,769.966,955.987,441.543,448.781,362.973,369.097,187.717,477.498,194.4,494.814,0,102.045,0,212.035,0,109.571,0,0,0,0,0,0,300,4,50,1,3,0.332,0,10.11,9628.52,13.3,749.9,1,1.72,7.45,768.7,ON,100.12,127.122,103.678,91.398,1.906,2820.705,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
308,25/4/2020,01:02:37,23.5,100.8,32.9,6.7779E-08,1.83484E-05,,0,0,0,0,0,0,212.697,0,593.627,381.982,369.138,890.889,344.788,499.907,1130.957,777.312,302.355,735.61,710.213,692.291,1205.518,259.443,760.327,983.456,477.46,664.029,490.193,552.652,1191.761,1055.569,1029.108,1564.024,1628.209,1829.116,1797.444,1941.842,1454.844,1431.004,1312.892,2153.586,3476.941,4008.136,2960.682,3726.806,4390.554,3536.378,3432.27,2810.635,4292.576,3618.547,3306.214,4238.861,3432.669,3429.78,3889.451,3369.966,3426.154,3481.801,3749.141,3882.577,3370.321,3504.827,3279.351,2747.29,3923.178,3432.099,3291.341,3445.431,3594.866,3335.823,1956.75,2419.847,3186.83,2696.492,2437.704,2308.44,2838.261,1750.328,1592.571,1899.053,1964.784,2447.426,2100.472,1412.92,1914.718,1626.616,1510.279,1400.672,752.787,506.959,1029.739,1220.396,620.033,360.112,273.054,462.768,188.286,383.155,682.46,198.525,301.419,0,0,0,0,109.903,0,0,0,0,120.417,0,300,4,50,1,3,0.331,0,10.11,9628.52,13.3,749.9,1,1.72,7.45,769.9,ON,102.045,126.972,101.656,66.117,1.979,2851.298,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
309,25/4/2020,01:08:07,23.5,100.9,32.9,6.77119E-08,1.83484E-05,,110.322,255.589,0,0,228.238,0,212.029,0,591.764,761.567,367.979,355.237,1374.825,996.678,1449.525,1704.721,753.516,586.641,1132.775,828.125,801.157,517.257,252.647,245.092,594.938,931.594,679.38,330.551,756.013,1052.256,923.29,906.232,1572.373,1151.605,1508.878,2027.915,2175.424,2050.598,2792.044,2477.934,2463.775,2996.66,2787.428,3876.637,3580.997,3842.884,3262.257,3062.97,3413.514,4491.967,3722.76,4112.89,3233.801,3895.202,4158.474,4059.739,3477.561,3287.462,2891.157,2597.446,3930.574,4332.349,4401.384,3422.64,3142.633,4209.324,3504.766,2839.403,2733.087,2814.65,2829.538,2621.81,2920.976,2443.078,2020.399,2838.657,2704.569,1917.276,2104.851,2305.244,1969.496,2140.458,1574.326,1462.596,1579.84,1282.284,1213.854,1231.997,1235.049,689.642,940.954,868.973,529.787,628.217,544.393,645.84,93.847,477.44,379.116,108.762,300.473,0,0,106.005,0,109.558,0,228.32,115.777,0,0,0,300,4,50,1,3,0.332,0,10.12,9630.35,13.3,749.9,1,1.72,7.45,768.7,ON,100.19,125.777,99.443,79.148,2.028,2893.227,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
310,25/4/2020,01:13:37,23.5,100.8,32.8,6.7779E-08,1.83484E-05,,0,0,246.792,0,0,0,0,410.038,989.378,763.964,184.569,1425.44,517.182,1166.451,484.696,777.312,1209.42,882.732,710.213,830.732,937.625,908.062,1013.77,614.66,477.449,700.895,454.346,442.122,541.71,950.012,1503.221,1251.829,985.837,770.154,1702.833,1716.97,2221.536,2593.697,3063.424,2670.466,3561.714,2666.826,3294.862,3196.329,3875.464,3776.312,3895.888,3917.62,3547.23,3496.759,2860.088,4386.197,3446.793,3997.198,3673.417,3728.46,3997.196,2629.11,3369.02,3265.751,3754.744,3902.494,3419.548,2141.782,2987.29,2801.717,3781.565,3023.534,3032.433,2672.766,3028.452,3933.93,2329.198,2704.336,1874.126,2847.595,2053.147,2219.23,1791.203,2560.365,2279.66,1610.406,2021.877,1491.416,1188.623,1527.512,1542.411,1071.096,752.787,2027.845,514.865,871.72,531.457,810.253,819.162,370.215,470.715,383.155,389.977,99.263,401.892,204.708,0,106.339,0,0,0,0,116.142,0,0,0,300,4,50,1,3,0.331,0,10.11,9628.52,13.3,749.9,1,1.72,7.45,769.9,ON,99.203,126.303,99.386,85.053,2.038,2893.199,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
311,25/4/2020,01:19:07,23.5,100.8,32.8,6.7779E-08,1.83484E-05,,0,0,0,0,0,0,212.054,408.8,197.278,190.414,184.011,1065.839,687.494,830.663,805.387,929.958,1055.047,440.033,991.296,1380.373,1335.419,387.989,505.354,857.925,833.012,1048.168,1019.192,661.18,1296.177,1052.381,513,1107.749,1867.416,1343.709,1226.11,2120.356,1269.144,2407.53,2705.117,2490.615,3466.421,2664.011,3310.574,3281.281,2308.016,3521.078,3324.325,4083.094,4215.073,3490.372,4595.951,4407.211,3363.253,4130.029,3949.537,3073.848,4127.432,3967.182,3808.359,4008.218,3293.054,3658.241,3818.719,4353.454,2911.217,3692.815,3488.674,4632.166,2395.1,3255.442,2730.565,2341.576,2137.557,2299.652,3680.51,2367.903,2520.076,2360.049,2529.872,1816.367,2337.721,1907.515,1550.601,1643.429,1817.052,1603.052,1375.87,1396.435,1000.684,673.905,1197.724,871.842,703.662,89.756,453.716,92.274,410.051,437.714,199.044,98.963,0,204.09,0,106.018,108.124,109.571,0,228.347,0,0,0,0,300,4,50,1,3,0.332,0,10.11,9628.77,13.3,749.9,1,1.72,7.45,768.7,ON,101.881,125.233,100.238,151.247,1.985,2959.713,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
312,25/4/2020,01:24:37,23.4,100.8,32.7,6.775E-08,1.83436E-05,,266.327,0,246.779,0,0,220.664,212.686,205.008,395.731,381.963,369.119,356.337,1034.312,833.136,807.785,932.727,2116.392,1176.915,994.247,1107.586,803.637,1297.146,1140.432,737.554,1193.56,817.669,1022.226,1025.13,1053.558,1055.514,1440.677,1313.066,1281.509,1099.138,1757.817,1756.805,1520.044,2887.087,2175.985,3371.309,2883.166,3506.964,2796.054,2835.453,2634.189,3697.439,2804.901,4301.468,4032.799,3542.972,3990.689,2749.832,3813.285,2630.501,3997.341,3140.322,3105.015,4263.217,3041.591,3003.706,4530.313,4135.489,3714.241,3541.213,3674.887,3788.756,4339.003,3169.011,3034.505,4041.192,3150.382,2633.232,2286.84,2522.723,2171.422,2993.469,2791.851,2936.752,2031.595,2259.026,1899.63,1533.642,1632.967,1648.327,2297.887,1848.995,811.744,988.664,1254.586,1147.732,979.528,784.499,962.344,552.278,455.075,462.744,94.138,383.135,194.978,297.772,301.403,204.697,0,212.667,0,0,0,0,0,0,0,0,300,4,50,1,3,0.331,0,10.11,9626.7,13.3,749.9,1,1.72,7.45,769.8,ON,102.579,124.992,98.369,117.574,2.049,2998.028,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
313,25/4/2020,01:30:07,23.4,100.8,32.7,6.775E-08,1.83436E-05,,0,0,492.068,0,0,0,0,204.389,0,0,184.002,355.261,343.729,85.915,560.976,309.97,753.567,1026.691,141.606,138.03,667.675,387.969,884.325,857.881,832.969,815.2,452.951,1432.483,540.046,841.862,718.163,1107.692,982.8,959.736,1414.669,1935.869,1903.659,1515.763,2006.927,2376.073,2564.381,2087.451,2501.019,3474.348,4090.859,2988.104,3297.606,3710.282,3413.752,3607.432,4122.883,3561.863,2696.686,3332.841,3949.326,3320.179,4702.292,4000.255,3808.182,3791.145,3553.529,3450.385,3004.302,3597.592,2913.15,3476.576,2722.715,3154.458,3644.395,4329.016,3355.257,2980.05,2707.438,2371.382,2525.683,2329.322,2266.156,2341.521,2325.089,1351.297,1678.013,1364.607,1628.036,1721.604,1834.415,1985.998,1861.372,1396.36,667.088,926.578,513.283,869.033,618.128,987.266,635.169,461.347,563.122,572.967,291.584,98.958,300.493,204.079,0,0,0,109.566,111.819,114.168,0,0,0,0,300,4,50,1,3,0.332,0,10.11,9626.95,13.3,749.9,1,1.72,7.45,768.6,ON,106.938,132.451,107.297,101.815,1.937,2752.596,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
314,25/4/2020,01:35:37,23.4,100.8,32.7,6.775E-08,1.83436E-05,,0,255.606,246.034,0,0,0,0,0,0,380.809,0,177.631,171.865,498.372,322.138,154.985,1054.993,586.681,849.638,828.181,801.211,775.937,631.66,490.218,713.974,582.285,792.664,440.764,756.064,736.629,1025.948,1510.499,1375.92,1343.63,1980.537,1474.948,1087.795,2496.559,2338.101,2679.816,3297.161,2414.143,2295.688,3796.11,4058.73,3450.988,2683.809,3403.967,4248.237,2968.57,4039.809,3240.214,3135.369,3984.922,3446.694,3105.759,2672.132,3595.049,3929.153,2845.812,3834.334,2998.648,3036.774,3772.177,3003.164,3281.872,2375.166,4134.326,3013.616,2642.396,2717.007,2767.187,3562.406,2586.969,2020.541,2183.719,1973.737,2433.658,1636.884,2927.878,833.307,1839.46,2321.056,1486.833,1816.959,1122.077,1456.738,985.666,1167.403,1516.205,513.283,434.517,529.824,628.26,544.43,276.808,93.854,381.978,485.974,98.958,100.164,0,103.988,0,0,0,223.638,0,0,118.308,120.048,0,300,4,50,1,3,0.332,0,10.11,9626.7,13.3,749.9,1,1.72,7.45,768.6,ON,104.033,128.512,103.735,76.351,1.946,2691.822,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
315,25/4/2020,01:41:07,23.4,100.9,32.7,6.76829E-08,1.83436E-05,,0,255.576,0,236.783,0,0,212.019,0,0,190.382,183.98,0,0,166.104,430.102,825.878,301.391,293.306,424.769,552.055,801.115,775.845,183.791,1241.249,644.363,349.33,679.345,991.601,971.967,526.101,1128.423,906.185,1179.219,1919.261,1980.3,2027.81,1359.564,3387.805,2181.171,2833.659,2752.58,3615.571,2787.275,4199.468,3468.189,3842.114,5472.075,2524.455,3640.893,3156.115,3335.212,3818.933,3468.06,3735.111,4379.634,4282.52,3064.958,3329.331,4089.766,4122.959,3949.1,2375.676,3772.417,3626.559,3558.163,4965.878,2751.437,3966.001,3573.867,2040.513,2924.91,3518.998,3279.293,2943.589,2531.562,2250.048,3069.885,2212.131,1413.498,1876.606,1514.916,1681.7,1898.134,1996.289,1737.739,1763.062,1294.709,1314.06,1500.771,1010.679,1283.051,1216.497,882.932,717.924,998,662.658,452.07,286.449,485.915,296.837,200.305,102.027,103.975,0,216.211,0,0,114.154,0,0,120.033,0,300,4,50,1,3,0.332,0,10.12,9628.29,13.3,749.9,1,1.72,7.45,768.6,ON,106.138,132.856,107.108,71.05,1.94,2932.452,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
316,25/4/2020,01:46:37,23.4,100.8,32.7,6.775E-08,1.83436E-05,,0,0,0,0,0,0,0,0,395.731,0,0,356.337,344.771,666.509,250.044,381.219,302.34,588.458,568.141,138.448,669.698,389.144,633.574,368.777,954.848,934.478,795.065,1105.247,325.009,844.422,926.15,1111.047,1380.087,1732.757,1324.357,2588.986,1909.393,2325.265,2975.743,2388.918,3584.165,3423.449,3148.394,4189.651,3432.43,3146.751,3584.016,2688.409,3500.186,3207.838,3925.281,3731.528,4326.599,4229.337,3298.917,3620.504,3319.132,2765.477,3649.178,4187.963,3476.2,4110.552,3574.087,3503.326,2942.218,3998.882,3144.457,2601.507,2973.37,3052.99,2866.851,2135.049,3144.398,3261.25,2935.982,3664.501,1686.429,1405.428,1641.849,1506.012,1443.715,1610.312,1097.901,2127.021,1884.433,1163.201,1098.347,1071.039,1421.863,1013.865,728.396,1439.22,885.714,900.233,728.106,1110.585,188.276,287.351,194.978,99.257,100.468,0,0,106.333,108.446,0,0,114.513,0,0,120.411,0,300,4,50,1,3,0.331,0,10.11,9626.7,13.3,749.9,1,1.72,7.45,769.8,ON,103.261,129.501,104.896,88.168,1.922,2801.617,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
317,25/4/2020,01:52:07,23.4,100.8,32.7,6.775E-08,1.83436E-05,,0,0,0,0,228.945,0,212.686,0,0,0,184.559,178.169,0,166.627,484.671,0,755.849,441.343,710.176,0,267.879,1167.431,253.429,368.777,716.136,350.429,681.484,663.148,541.682,1266.628,1543.583,707.03,1281.509,1732.757,1229.76,1202.025,1714.705,2248.445,2275.562,3100.99,2289.549,2170.977,2684.391,2540.403,3033.299,2753.428,4285.279,3533.361,3804.528,3316.833,4511.1,4444.304,3814.314,3414.555,2520.826,3943.358,4139.704,3268.451,3502.106,3296.814,4342.176,3404.927,4024.126,2942.768,3852.924,2808.195,4124.832,2742.139,3022.751,3035.14,2268.012,3720.43,3624.931,2450.635,2388.564,2586.042,3342.058,1775.285,2014.995,2057.487,2406.923,1993.728,1866.256,2214.868,1903.615,1829.556,1785.844,906.264,669.108,1182.842,1115.482,871.665,1050.915,642.301,819.119,370.195,188.276,191.568,292.467,0,301.403,409.395,104.302,319,0,109.897,0,0,0,0,0,0,300,4,50,1,3,0.331,0,10.11,9626.95,13.3,749.9,1,1.72,7.45,769.8,ON,109.573,135.11,110.323,82.047,1.908,2781.522,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
318,25/4/2020,01:57:37,23.4,100.9,32.8,6.76829E-08,1.83436E-05,,0,0,0,0,0,0,0,0,0,0,0,0,171.844,0,161.05,154.967,602.782,293.306,0,276.028,267.038,775.845,126.317,735.239,594.907,349.33,339.673,440.711,755.974,420.881,1128.408,1006.873,1036.601,1386.778,2074.6,1485.905,1983.102,1426.429,1832.197,2576.046,2282.378,2663.552,3447.286,3554.964,3256.905,3215.299,3031.508,3979.325,4171.845,3531.842,3335.193,3568.836,3319.156,3332.407,3454.984,3410.325,4707.542,3329.01,3596.163,2597.33,3579.429,3563.506,3423.104,3486.875,3095.527,4171.691,2652.562,3294.232,3223.467,3658.886,3221.55,3504.915,3989.403,2663.392,3097.721,2547.379,2850.605,2285.879,2306.241,2251.919,1893.653,1834.581,1395.288,1821.642,1557.533,2133.262,1568.252,1592.196,1468.531,758.009,1539.67,782.034,794.639,358.962,816.546,461.29,844.581,477.415,194.366,593.673,300.457,0,0,105.999,108.105,0,111.805,0,0,118.294,0,0,300,4,50,1,3,0.332,0,10.12,9628.53,13.3,749.9,1,1.72,7.45,768.6,ON,112.598,139.243,114.553,101.815,1.874,2760.746,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
319,25/4/2020,02:03:07,23.3,100.9,32.9,6.76538E-08,1.83388E-05,,0,0,0,0,228.215,0,0,0,0,0,0,177.601,0,332.192,0,464.876,0,0,424.747,552.027,133.512,129.301,126.311,490.134,237.951,582.186,905.747,661.033,863.926,420.859,820.618,402.728,1840.186,1273.628,1320.132,1382.526,1631.392,2050.385,2006.573,3176.967,2853.902,2516.71,3115.044,2422.629,3501.031,3136.698,2640.61,3675.214,2958.057,3621.127,4136.139,4024.544,3596.203,2607.857,3446.082,3224.782,3690.983,3579.242,2641.591,4352.058,3017.809,3633.161,3290.451,2940.709,3742.518,3802.626,3302.703,3673.476,3924.027,3729.05,3249.868,2695.754,2446.91,2489.547,2180.213,2008.219,2458.663,2473.692,2826.852,1576.282,1702.777,2485.639,1937.796,1877.781,1421.705,1257.547,1966.807,1724.612,1834.168,1347.501,1026.386,670.101,820.003,717.886,544.335,1014.794,469.187,286.434,388.711,296.821,400.588,204.044,0,211.988,108.1,0,111.799,0,115.765,0,0,0,300,4,50,1,3,0.332,0,10.12,9626.47,13.3,749.9,1,1.72,7.45,768.6,ON,113.635,140.359,114.916,113.419,1.889,2699.72,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
320,25/4/2020,02:08:37,23.3,100.8,33,6.7721E-08,1.83388E-05,,0,0,0,0,0,0,0,0,0,0,367.985,177.622,0,0,161.061,154.977,0,146.663,141.599,414.069,267.056,387.949,378.977,245.096,713.937,349.353,339.696,771.297,756.025,841.818,410.358,704.859,1179.309,2111.329,1450.908,1439.388,1540.953,2496.421,2181.32,1631.607,1969.707,3138.249,3197.412,3069.047,3128.572,2877.155,3010.519,4100.701,3312.51,3759.269,2890.694,3451.935,3594.636,3247.901,2800.282,4002.724,3557.743,3470.91,3666.922,3400.209,3479.043,3754.105,3590.882,3972.949,3072.831,3211.913,3281.071,2943.975,3563.543,2943.126,3555.953,3263.706,2137.315,3212.484,3334.105,2626.742,2412.207,2581.006,1459.056,1680.724,1742.276,2140.486,2248.152,2126.19,1329.36,2163.898,1132.949,1314.152,1917.792,758.062,1454.243,955.886,794.694,717.974,725.878,830.38,93.849,381.958,194.379,98.952,200.318,204.069,311.946,106.007,0,109.56,0,0,0,0,0,0,300,4,50,1,3,0.332,0,10.12,9624.89,13.3,749.9,1,1.72,7.45,768.5,ON,113.529,138.958,114.657,73.653,1.867,2680.295,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
321,25/4/2020,02:14:07,23.3,100.8,33,6.7721E-08,1.83388E-05,,0,0,0,0,0,220.653,0,0,0,0,0,0,0,0,0,155.447,0,147.107,142.028,138.441,0,518.832,126.708,122.919,835.449,467.215,0,0,675.77,713.7,720.301,504.995,788.58,1155.112,945.92,1386.903,1272.856,2235.698,962.688,1981.094,2775.158,2610.998,2466.986,2754.293,2394.601,3775.949,2726.838,2688.268,3347.841,2562.866,3717.263,2753.342,3272.252,3778.771,3456.951,3369.618,3996.792,3561.042,3103.648,2887.03,2963.575,3497.807,3643.98,3292.947,2942.048,3361.675,2816.907,3801.322,2790.853,2590.883,3353.954,3200.101,2644.023,3171.273,2750.343,3066.321,3226.018,2721.078,2179.951,1656.544,1671.572,3220.465,2099.433,1648.231,1505.427,2170.452,974.049,1235.757,1087.243,1013.811,1201.242,1307.429,708.534,487.082,508.655,370.176,0,192.513,388.964,297.756,301.388,409.373,0,212.655,216.88,0,0,0,116.13,0,120.405,0,300,4,50,1,3,0.331,0,10.12,9624.89,13.3,749.9,1,1.72,7.45,769.8,ON,119.008,144.135,120.074,101.815,1.835,2521.19,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
322,25/4/2020,02:19:37,23.3,100.8,33.1,6.7721E-08,1.83388E-05,,0,0,0,0,0,0,0,0,0,0,0,0,171.856,0,0,154.977,0,293.325,0,276.046,0,0,252.651,122.548,356.968,116.451,792.623,661.112,756.025,631.364,718.126,906.247,687.924,626.43,1176.242,1013.974,1722.232,1694,1483.297,2232.734,2367.063,2247.534,3443.369,1857.566,3023.99,3058.65,2174.881,3292.777,3110.128,2479.977,2594.221,3305.06,3509.127,2463.27,3231.104,2859.083,2827.087,2503.5,3591.155,3473.49,2669.071,3928.522,2822.381,3204.59,2750.941,3147.131,2577.467,2426.35,3083.55,2533.235,2826.315,2341.34,2564.785,3089.83,2814.192,2256.396,1388.847,1769.823,1785.603,2477.292,1212.018,1070.243,1162.821,1799.755,1500.873,1644.798,1495.265,1478.421,1000.578,673.833,1283.149,1042.793,1059.592,538.48,362.934,645.851,375.395,668.427,291.569,98.952,300.478,102.034,103.982,0,0,109.56,111.813,0,0,0,0,0,300,4,50,1,3,0.332,0,10.11,9625.13,13.3,749.9,1,1.72,7.45,768.5,ON,114.516,141.046,116.76,121.881,1.848,2294.554,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
323,25/4/2020,02:25:07,23.3,100.9,33.2,6.76538E-08,1.83388E-05,,0,255.563,0,0,0,0,0,0,0,0,0,0,0,0,0,154.959,452.063,146.645,0,276.013,0,258.602,378.932,122.534,356.926,232.874,226.437,440.689,323.972,420.859,410.309,704.774,982.632,959.572,565.771,737.347,1903.291,2228.68,1046.908,2060.738,1521.495,2164.023,2869.104,1637.332,2348.536,2055.242,2600.022,2872.973,3599.693,3572.285,2001.002,2570.261,2752.044,2198.666,2871.73,2358.457,3429.059,3211.123,2994.155,2667.365,3158.153,2864.621,3562.64,3289.859,3065.186,2862.407,3001.43,1962.404,2872.935,2884.738,4026.99,2747.75,2441.022,2227.269,1731.593,1805.745,1947.046,1588.871,2082.938,1651.326,2272.253,1681.603,1782.78,704.165,1380.765,1083.281,1132.818,1478.255,833.713,926.407,769.79,1042.657,618.028,940.797,500.418,553.519,93.837,381.912,194.356,98.94,400.588,0,311.908,0,0,109.547,111.799,0,0,0,0,0,300,4,50,1,3,0.332,0,10.12,9626.47,13.3,749.9,1,1.72,7.45,768.6,ON,117.665,141.53,117.749,168.485,1.841,2173.761,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
324,25/4/2020,02:30:37,23.3,100.8,33.2,6.7721E-08,1.83388E-05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.107,0,0,0,129.708,126.708,245.839,119.35,233.608,0,442.076,324.992,527.73,411.601,706.993,788.58,1828.927,1040.512,1294.421,1272.856,1609.703,1487.799,1378.146,2204.645,1836.864,2549.211,2176.098,2994.179,2330.498,2181.461,2611.453,3806.836,2994.779,3734.898,2292.925,3893.443,1829.92,2923.789,2652.662,3068.932,2424.248,2396.329,2675.775,2675.312,2453.115,2803.022,2572.908,2501.212,1790.801,2730.802,2882.585,3617.25,2720.216,2553.657,2132.657,2072.346,2234.309,2094.725,1975.45,2346.206,1989.252,2246.669,2033.008,2127.478,1456.872,1866.157,1491.257,950.791,1848.897,1055.211,1235.749,1170.877,1436.245,686.414,751.522,830.575,540.111,273.025,647.807,282.399,574.672,194.968,198.504,200.925,102.343,0,425.311,108.44,0,112.152,114.507,0,0,0,0,300,4,50,1,3,0.331,0,10.12,9624.89,13.3,749.9,1,1.72,7.45,769.8,ON,116.614,144.844,120.161,88.168,1.836,2137.567,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
325,25/4/2020,02:36:07,23.3,100.8,33.2,6.7721E-08,1.83388E-05,,532.626,0,246.767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.107,0,138.441,0,129.708,126.708,0,477.399,467.215,340.725,442.076,758.315,316.638,514.501,504.995,690.008,1058.862,1040.512,1664.256,1454.702,1162.563,2012.901,1894.951,2405.112,2140.433,2549.211,2997.326,2634.052,1966.612,2648.917,2995.505,2815.195,3015.128,2007.314,2946.704,3666.418,2761.395,2664.728,3011.14,2497.958,2344.629,3465.818,1971.633,2393.693,2280.2,2975.902,2872.575,3002.283,2479.945,1941.69,2903.442,2861.16,2540.914,2055.264,2876.755,2542.261,2234.29,2098.929,1646.093,2012.83,1923.115,1987.798,1608.565,1139.716,1150.17,2099.429,1648.247,1743.117,803.868,1055.211,1070.982,1254.519,760.358,1544.432,784.457,708.534,900.186,1001.093,647.807,376.532,478.894,389.936,198.504,100.463,102.343,104.297,106.328,108.44,77.695,145.01,0,116.13,118.66,0,0,300,4,50,1,3,0.331,0,10.11,9625.13,13.3,749.9,1,1.72,7.45,769.8,ON,113.785,144,117.355,88.168,1.899,2150.004,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
326,25/4/2020,02:41:37,23.2,100.8,33.2,6.76919E-08,1.8334E-05,,265.495,255.58,0,0,0,0,0,0,197.248,0,0,0,0,0,0,154.969,0,146.655,0,138.016,267.043,129.31,252.638,490.167,118.983,349.335,0,220.359,323.994,0,1030.431,1103.073,687.889,863.673,1656.887,1145.723,1178.308,1693.93,1395.972,1803.261,2282.407,1621.44,1682.261,2100.268,3182.485,1646.887,2951.468,2450.307,2351.443,2855.587,2371.744,1728.119,2474.267,1969.172,2113.838,3348.875,2998.668,2974.904,2246.524,2701.677,2993.787,2719.017,1822.41,2584.344,2863.168,2472.057,2135.61,1922.378,1792.077,3096.02,2200.961,2330.469,2707.135,2874.116,1370.942,2183.493,1827.34,2063.465,1861.126,1501.312,1590.689,1070.186,1395.311,704.214,1579.79,1602.796,1780.262,1067.691,1250.656,1236.119,883.057,782.047,794.652,538.452,725.83,369.038,656.907,0,291.554,395.789,100.154,102.029,103.977,318.003,0,0,0,0,0,0,0,0,300,4,50,1,3,0.332,0,10.12,9623.31,13.3,749.9,1,1.72,7.45,768.4,ON,116.019,143.611,117.678,98.217,1.895,2009.089,Lockdown Measurements,MASIN,,,Optics Room,,Detector liquid level low,
